Date,P,D,E,CPI,Fraction,Rate GS10,Price,Dividend,Earnings,CAPE
1947.01,15.21,0.71,1.13,21.50,1947.04,2.25,181.46,8.51,13.48,11.47
1947.02,15.80,0.72,1.20,21.50,1947.12,2.27,188.50,8.55,14.32,11.95
1947.03,15.16,0.72,1.27,21.90,1947.21,2.28,177.56,8.43,14.87,11.29
1947.04,14.60,0.73,1.33,21.90,1947.29,2.30,171.00,8.59,15.54,10.90
1947.05,14.34,0.75,1.38,21.90,1947.37,2.31,167.95,8.75,16.20,10.73
1947.06,14.84,0.76,1.44,22.00,1947.46,2.33,173.02,8.86,16.79,11.08
1947.07,15.77,0.77,1.48,22.20,1947.54,2.35,182.21,8.90,17.06,11.70
1947.08,15.46,0.78,1.51,22.50,1947.62,2.36,176.24,8.89,17.25,11.34
1947.09,15.06,0.79,1.55,23.00,1947.71,2.38,167.95,8.81,17.29,10.83
1947.1,15.45,0.81,1.57,23.00,1947.79,2.39,172.30,9.00,17.51,11.13
1947.11,15.27,0.82,1.59,23.10,1947.87,2.41,169.56,9.14,17.66,10.98
1947.12,15.03,0.84,1.61,23.40,1947.96,2.42,164.75,9.21,17.65,10.68
1948.01,14.83,0.84,1.64,23.70,1948.04,2.44,160.50,9.13,17.79,10.42
1948.02,14.10,0.85,1.68,23.50,1948.12,2.43,153.90,9.24,18.30,10.00
1948.03,14.30,0.85,1.71,23.40,1948.21,2.42,156.75,9.32,18.74,10.19
1948.04,15.40,0.85,1.76,23.80,1948.29,2.41,165.97,9.16,18.97,10.78
1948.05,16.15,0.85,1.81,23.90,1948.37,2.40,173.33,9.12,19.43,11.24
1948.06,16.82,0.85,1.86,24.10,1948.46,2.39,179.02,9.05,19.80,11.58
1948.07,16.42,0.86,1.93,24.40,1948.54,2.38,172.61,9.01,20.29,11.13
1948.08,15.94,0.86,2.00,24.50,1948.62,2.36,166.88,9.04,20.94,10.72
1948.09,15.76,0.87,2.07,24.50,1948.71,2.35,165.00,9.11,21.67,10.55
1948.1,16.19,0.89,2.14,24.40,1948.79,2.34,170.19,9.36,22.53,10.83
1948.11,15.29,0.91,2.22,24.20,1948.87,2.33,162.06,9.65,23.49,10.25
1948.12,15.19,0.93,2.29,24.10,1948.96,2.32,161.67,9.90,24.37,10.16
1949.01,15.36,0.95,2.32,24.00,1949.04,2.31,164.16,10.12,24.80,10.25
1949.02,14.77,0.96,2.35,23.80,1949.12,2.31,159.18,10.38,25.33,9.87
1949.03,14.91,0.98,2.38,23.80,1949.21,2.31,160.69,10.56,25.65,9.90
1949.04,14.89,0.99,2.39,23.90,1949.29,2.31,159.80,10.66,25.61,9.78
1949.05,14.78,1.01,2.39,23.80,1949.37,2.31,159.29,10.85,25.79,9.69
1949.06,13.97,1.02,2.40,23.90,1949.46,2.31,149.93,10.95,25.76,9.07
1949.07,14.76,1.03,2.40,23.70,1949.54,2.32,159.74,11.11,25.94,9.61
1949.08,15.29,1.03,2.39,23.80,1949.62,2.32,164.79,11.14,25.79,9.85
1949.09,15.49,1.04,2.39,23.90,1949.71,2.32,166.24,11.16,25.65,9.88
1949.1,15.89,1.07,2.37,23.70,1949.79,2.32,171.97,11.62,25.61,10.17
1949.11,16.11,1.11,2.34,23.80,1949.87,2.32,173.62,11.93,25.25,10.22
1949.12,16.54,1.14,2.32,23.60,1949.96,2.32,179.77,12.39,25.22,10.53
1950.01,16.88,1.15,2.34,23.50,1950.04,2.32,184.24,12.55,25.50,10.75
1950.02,17.21,1.16,2.35,23.50,1950.12,2.34,187.85,12.66,25.69,10.91
1950.03,17.35,1.17,2.37,23.60,1950.21,2.36,188.57,12.72,25.76,10.91
1950.04,17.84,1.18,2.43,23.60,1950.29,2.38,193.90,12.83,26.37,11.18
1950.05,18.44,1.19,2.48,23.70,1950.37,2.40,199.57,12.88,26.88,11.46
1950.06,18.74,1.20,2.54,23.80,1950.46,2.42,201.97,12.93,27.37,11.55
1950.07,17.38,1.24,2.60,24.10,1950.54,2.45,184.98,13.23,27.67,10.54
1950.08,18.43,1.29,2.66,24.30,1950.62,2.47,194.54,13.58,28.08,11.04
1950.09,19.08,1.33,2.72,24.40,1950.71,2.49,200.57,13.98,28.59,11.34
1950.1,19.87,1.38,2.76,24.60,1950.79,2.51,207.18,14.35,28.78,11.66
1950.11,19.83,1.42,2.80,24.70,1950.87,2.53,205.93,14.78,29.08,11.54
1950.12,19.75,1.47,2.84,25.00,1950.96,2.55,202.64,15.08,29.14,11.31
1951.01,21.21,1.49,2.84,25.40,1951.04,2.57,214.19,15.01,28.65,11.90
1951.02,22.00,1.50,2.83,25.70,1951.12,2.58,219.57,15.00,28.28,12.14
1951.03,21.63,1.52,2.83,25.80,1951.21,2.59,215.04,15.11,28.14,11.84
1951.04,21.92,1.53,2.79,25.80,1951.29,2.60,217.93,15.24,27.77,11.95
1951.05,21.93,1.55,2.76,25.90,1951.37,2.61,217.18,15.32,27.30,11.86
1951.06,21.55,1.56,2.72,25.90,1951.46,2.62,213.42,15.45,26.94,11.62
1951.07,21.93,1.55,2.65,25.90,1951.54,2.63,217.18,15.32,26.24,11.78
1951.08,22.89,1.53,2.58,25.90,1951.62,2.63,226.69,15.19,25.55,12.26
1951.09,23.48,1.52,2.51,26.10,1951.71,2.64,230.75,14.94,24.67,12.44
1951.1,23.36,1.48,2.49,26.20,1951.79,2.65,228.70,14.52,24.34,12.31
1951.11,22.71,1.45,2.46,26.40,1951.87,2.66,220.65,14.06,23.93,11.85
1951.12,23.41,1.41,2.44,26.50,1951.96,2.67,226.59,13.65,23.62,12.15
1952.01,24.19,1.41,2.43,26.50,1952.04,2.68,234.14,13.68,23.49,12.53
1952.02,23.75,1.42,2.41,26.30,1952.12,2.69,231.63,13.82,23.54,12.36
1952.03,23.81,1.42,2.40,26.30,1952.21,2.71,232.22,13.85,23.41,12.36
1952.04,23.74,1.43,2.38,26.40,1952.29,2.72,230.66,13.89,23.12,12.24
1952.05,23.73,1.44,2.36,26.40,1952.37,2.73,230.56,13.99,22.93,12.20
1952.06,24.38,1.45,2.34,26.50,1952.46,2.74,235.98,14.03,22.65,12.45
1952.07,25.08,1.45,2.35,26.70,1952.54,2.76,240.94,13.93,22.54,12.67
1952.08,25.18,1.45,2.35,26.70,1952.62,2.77,241.90,13.93,22.61,12.68
1952.09,24.78,1.45,2.36,26.70,1952.71,2.78,238.06,13.93,22.67,12.43
1952.1,24.26,1.44,2.37,26.70,1952.79,2.79,233.06,13.80,22.80,12.13
1952.11,25.03,1.42,2.39,26.70,1952.87,2.81,240.46,13.67,22.93,12.47
1952.12,26.04,1.41,2.40,26.70,1952.96,2.82,250.16,13.55,23.06,12.93
1953.01,26.18,1.41,2.41,26.60,1953.04,2.83,252.45,13.60,23.24,13.01
1953.02,25.86,1.41,2.42,26.50,1953.12,2.80,250.31,13.65,23.42,12.86
1953.03,25.99,1.41,2.43,26.60,1953.21,2.77,250.62,13.60,23.43,12.83
1953.04,24.71,1.41,2.46,26.60,1953.29,2.83,238.28,13.63,23.69,12.16
1953.05,24.84,1.42,2.48,26.70,1953.37,3.05,238.63,13.61,23.86,12.14
1953.06,23.95,1.42,2.51,26.80,1953.46,3.11,229.22,13.59,24.02,11.62
1953.07,24.29,1.42,2.52,26.80,1953.54,2.93,232.48,13.59,24.15,11.75
1953.08,24.39,1.42,2.54,26.90,1953.62,2.95,232.57,13.54,24.19,11.72
1953.09,23.27,1.42,2.55,26.90,1953.71,2.87,221.89,13.54,24.32,11.14
1953.1,23.97,1.43,2.54,27.00,1953.79,2.66,227.72,13.59,24.10,11.39
1953.11,24.50,1.44,2.52,26.90,1953.87,2.68,233.62,13.73,24.06,11.64
1953.12,24.83,1.45,2.51,26.90,1953.96,2.59,236.76,13.83,23.93,11.75
1954.01,25.46,1.46,2.52,26.90,1954.04,2.48,242.77,13.89,24.06,12.00
1954.02,26.02,1.46,2.54,26.90,1954.12,2.47,248.11,13.95,24.19,12.22
1954.03,26.57,1.47,2.55,26.90,1954.21,2.37,253.35,14.02,24.32,12.42
1954.04,27.63,1.46,2.57,26.80,1954.29,2.29,264.44,14.01,24.63,12.91
1954.05,28.73,1.46,2.60,26.90,1954.37,2.37,273.95,13.89,24.76,13.31
1954.06,28.96,1.45,2.62,26.90,1954.46,2.38,276.14,13.83,24.98,13.36
1954.07,30.13,1.46,2.62,26.90,1954.54,2.30,287.30,13.89,25.01,13.83
1954.08,30.73,1.46,2.63,26.90,1954.62,2.36,293.02,13.95,25.05,14.04
1954.09,31.45,1.47,2.63,26.80,1954.71,2.38,301.00,14.07,25.17,14.36
1954.1,32.18,1.49,2.68,26.80,1954.79,2.43,307.99,14.29,25.62,14.62
1954.11,33.44,1.52,2.72,26.80,1954.87,2.48,320.05,14.52,26.06,15.12
1954.12,34.97,1.54,2.77,26.70,1954.96,2.51,335.95,14.79,26.61,15.79
1955.01,35.60,1.55,2.83,26.70,1955.04,2.61,342.00,14.86,27.22,15.99
1955.02,36.79,1.55,2.90,26.70,1955.12,2.65,353.43,14.92,27.83,16.44
1955.03,36.50,1.56,2.96,26.70,1955.21,2.68,350.65,14.99,28.44,16.22
1955.04,37.76,1.56,3.05,26.70,1955.29,2.75,362.75,15.02,29.27,16.69
1955.05,37.60,1.57,3.13,26.70,1955.37,2.76,361.21,15.05,30.10,16.52
1955.06,39.78,1.57,3.22,26.70,1955.46,2.78,382.16,15.08,30.93,17.37
1955.07,42.69,1.59,3.29,26.80,1955.54,2.90,408.58,15.19,31.52,18.45
1955.08,42.43,1.60,3.37,26.80,1955.62,2.97,406.09,15.35,32.22,18.22
1955.09,44.34,1.62,3.44,26.90,1955.71,2.97,422.80,15.45,32.80,18.84
1955.1,42.11,1.63,3.50,26.90,1955.79,2.88,401.53,15.51,33.37,17.77
1955.11,44.95,1.63,3.56,26.90,1955.87,2.89,428.61,15.57,33.95,18.84
1955.12,45.37,1.64,3.62,26.80,1955.96,2.96,434.23,15.70,34.65,18.94
1956.01,44.15,1.67,3.64,26.80,1956.04,2.90,422.56,15.98,34.87,18.29
1956.02,44.43,1.70,3.67,26.80,1956.12,2.84,425.23,16.27,35.09,18.27
1956.03,47.49,1.73,3.69,26.80,1956.21,2.96,454.52,16.56,35.32,19.37
1956.04,48.05,1.75,3.66,26.90,1956.29,3.18,458.17,16.72,34.90,19.37
1956.05,46.54,1.78,3.63,27.00,1956.37,3.07,442.13,16.88,34.49,18.54
1956.06,46.27,1.80,3.60,27.20,1956.46,3.00,436.33,16.97,33.95,18.16
1956.07,48.78,1.81,3.55,27.40,1956.54,3.11,456.64,16.98,33.26,18.86
1956.08,48.49,1.83,3.51,27.30,1956.62,3.33,455.59,17.16,32.95,18.67
1956.09,46.84,1.84,3.46,27.40,1956.71,3.38,438.48,17.22,32.39,17.84
1956.1,46.24,1.81,3.44,27.50,1956.79,3.34,431.29,16.85,32.12,17.42
1956.11,45.76,1.77,3.43,27.50,1956.87,3.49,426.82,16.54,31.96,17.12
1956.12,46.44,1.74,3.41,27.60,1956.96,3.59,431.59,16.17,31.69,17.20
1957.01,45.43,1.74,3.41,27.60,1957.04,3.46,422.20,16.14,31.66,16.72
1957.02,43.47,1.73,3.40,27.70,1957.12,3.34,402.53,16.05,31.51,15.84
1957.03,44.03,1.73,3.40,27.80,1957.21,3.41,406.25,15.96,31.37,15.90
1957.04,45.05,1.73,3.41,27.90,1957.29,3.48,414.17,15.90,31.32,16.12
1957.05,46.78,1.73,3.41,28.00,1957.37,3.60,428.54,15.85,31.27,16.60
1957.06,47.55,1.73,3.42,28.10,1957.46,3.80,434.04,15.79,31.22,16.73
1957.07,48.51,1.74,3.44,28.30,1957.54,3.93,439.68,15.77,31.15,16.87
1957.08,45.84,1.75,3.45,28.30,1957.62,3.93,415.48,15.86,31.30,15.87
1957.09,43.98,1.76,3.47,28.30,1957.71,3.92,398.62,15.95,31.45,15.16
1957.1,41.24,1.77,3.44,28.30,1957.79,3.97,373.78,16.04,31.15,14.15
1957.11,40.35,1.78,3.40,28.40,1957.87,3.72,364.43,16.08,30.74,13.74
1957.12,40.33,1.79,3.37,28.40,1957.96,3.21,364.25,16.17,30.44,13.67
1958.01,41.12,1.78,3.29,28.60,1958.04,3.09,368.79,15.99,29.54,13.79
1958.02,41.26,1.78,3.22,28.60,1958.12,3.05,370.04,15.93,28.85,13.78
1958.03,42.11,1.77,3.14,28.80,1958.21,2.98,375.04,15.76,27.97,13.93
1958.04,42.34,1.76,3.07,28.90,1958.29,2.88,375.79,15.59,27.25,13.91
1958.05,43.70,1.74,3.00,28.90,1958.37,2.92,387.86,15.47,26.63,14.32
1958.06,44.75,1.73,2.93,28.90,1958.46,2.97,397.18,15.35,26.01,14.64
1958.07,45.98,1.73,2.91,29.00,1958.54,3.20,406.69,15.30,25.77,14.96
1958.08,47.70,1.73,2.90,28.90,1958.62,3.54,423.36,15.35,25.71,15.54
1958.09,48.96,1.73,2.88,28.90,1958.71,3.76,434.54,15.35,25.56,15.93
1958.1,50.95,1.74,2.88,28.90,1958.79,3.80,452.20,15.41,25.59,16.56
1958.11,52.50,1.74,2.89,29.00,1958.87,3.74,464.35,15.42,25.53,16.99
1958.12,53.49,1.75,2.89,28.90,1958.96,3.86,474.75,15.53,25.65,17.36
1959.01,55.62,1.76,2.96,29.00,1959.04,4.02,491.95,15.54,26.21,17.98
1959.02,54.77,1.76,3.04,28.90,1959.12,3.96,486.11,15.65,26.95,17.76
1959.03,56.16,1.77,3.11,28.90,1959.21,3.99,498.44,15.71,27.60,18.20
1959.04,57.10,1.78,3.21,29.00,1959.29,4.12,505.04,15.71,28.36,18.43
1959.05,57.96,1.78,3.30,29.00,1959.37,4.31,512.65,15.77,29.22,18.69
1959.06,57.46,1.79,3.40,29.10,1959.46,4.34,506.48,15.78,29.97,18.45
1959.07,59.74,1.80,3.41,29.20,1959.54,4.40,524.77,15.78,29.95,19.09
1959.08,59.40,1.80,3.42,29.20,1959.62,4.43,521.78,15.84,30.04,18.96
1959.09,57.05,1.81,3.43,29.30,1959.71,4.68,499.43,15.85,30.03,18.12
1959.1,57.00,1.82,3.42,29.40,1959.79,4.53,497.30,15.85,29.81,18.02
1959.11,57.23,1.82,3.40,29.40,1959.87,4.53,499.30,15.91,29.69,18.07
1959.12,59.06,1.83,3.39,29.40,1959.96,4.69,515.27,15.97,29.58,18.62
1960.01,58.03,1.87,3.39,29.30,1960.04,4.72,508.01,16.34,29.68,18.34
1960.02,55.78,1.90,3.39,29.40,1960.12,4.49,486.65,16.61,29.58,17.55
1960.03,55.02,1.94,3.39,29.40,1960.21,4.25,480.02,16.93,29.58,17.29
1960.04,55.73,1.94,3.35,29.50,1960.29,4.28,484.57,16.90,29.10,17.43
1960.05,55.22,1.95,3.30,29.50,1960.37,4.35,480.13,16.93,28.72,17.26
1960.06,57.26,1.95,3.26,29.60,1960.46,4.15,496.19,16.90,28.25,17.82
1960.07,55.84,1.95,3.26,29.60,1960.54,3.90,483.88,16.90,28.28,17.38
1960.08,56.51,1.95,3.27,29.60,1960.62,3.80,489.69,16.90,28.31,17.58
1960.09,54.81,1.95,3.27,29.60,1960.71,3.80,474.96,16.90,28.34,17.05
1960.1,53.73,1.95,3.27,29.80,1960.79,3.89,462.47,16.78,28.15,16.61
1960.11,55.47,1.95,3.27,29.80,1960.87,3.93,477.45,16.78,28.15,17.15
1960.12,56.80,1.95,3.27,29.80,1960.96,3.84,488.90,16.78,28.15,17.56
1961.01,59.72,1.95,3.21,29.80,1961.04,3.84,514.03,16.76,27.63,18.47
1961.02,62.17,1.94,3.15,29.80,1961.12,3.78,535.12,16.73,27.11,19.23
1961.03,64.12,1.94,3.09,29.80,1961.21,3.74,551.91,16.70,26.60,19.84
1961.04,65.83,1.94,3.07,29.80,1961.29,3.78,566.62,16.70,26.42,20.38
1961.05,66.50,1.94,3.05,29.80,1961.37,3.71,572.39,16.70,26.25,20.60
1961.06,65.62,1.94,3.03,29.80,1961.46,3.88,564.82,16.70,26.08,20.33
1961.07,65.44,1.95,3.04,30.00,1961.54,3.92,559.51,16.64,25.96,20.15
1961.08,67.79,1.95,3.04,29.90,1961.62,4.04,581.54,16.76,26.11,20.94
1961.09,67.26,1.96,3.05,30.00,1961.71,3.98,575.07,16.76,26.08,20.71
1961.1,68.00,1.98,3.10,30.00,1961.79,3.92,581.40,16.93,26.48,20.92
1961.11,71.08,2.00,3.14,30.00,1961.87,3.94,607.73,17.10,26.88,21.86
1961.12,71.74,2.02,3.19,30.00,1961.96,4.06,613.38,17.27,27.27,22.04
1962.01,69.07,2.03,3.25,30.00,1962.04,4.08,590.55,17.33,27.79,21.20
1962.02,70.22,2.03,3.31,30.10,1962.12,4.04,598.39,17.33,28.21,21.45
1962.03,70.29,2.04,3.37,30.10,1962.21,3.93,598.98,17.38,28.72,21.44
1962.04,68.05,2.05,3.40,30.20,1962.29,3.84,577.97,17.38,28.91,20.66
1962.05,62.99,2.05,3.44,30.20,1962.37,3.87,535.00,17.44,29.19,19.09
1962.06,55.63,2.06,3.47,30.20,1962.46,3.91,472.49,17.50,29.47,16.83
1962.07,56.97,2.07,3.49,30.30,1962.54,4.01,482.27,17.50,29.54,17.14
1962.08,58.52,2.07,3.51,30.30,1962.62,3.98,495.39,17.55,29.71,17.57
1962.09,58.00,2.08,3.53,30.40,1962.71,3.98,489.38,17.55,29.78,17.32
1962.1,56.17,2.10,3.58,30.40,1962.79,3.93,473.93,17.69,30.18,16.74
1962.11,60.04,2.11,3.62,30.40,1962.87,3.92,506.59,17.83,30.57,17.85
1962.12,62.64,2.13,3.67,30.40,1962.96,3.86,528.53,17.97,30.97,18.59
1963.01,65.06,2.14,3.68,30.40,1963.04,3.83,548.94,18.03,31.08,19.26
1963.02,65.92,2.14,3.70,30.40,1963.12,3.92,556.20,18.08,31.19,19.47
1963.03,65.67,2.15,3.71,30.50,1963.21,3.93,552.27,18.08,31.20,19.29
1963.04,68.76,2.17,3.75,30.50,1963.29,3.97,578.26,18.22,31.56,20.15
1963.05,70.14,2.18,3.80,30.50,1963.37,3.93,589.87,18.36,31.93,20.51
1963.06,70.11,2.20,3.84,30.60,1963.46,3.99,587.69,18.44,32.19,20.38
1963.07,69.07,2.20,3.88,30.70,1963.54,4.02,577.08,18.41,32.42,19.97
1963.08,70.98,2.21,3.92,30.70,1963.62,4.00,593.04,18.44,32.75,20.47
1963.09,72.85,2.21,3.96,30.70,1963.71,4.08,608.67,18.46,33.09,20.96
1963.1,73.03,2.23,3.98,30.80,1963.79,4.11,608.19,18.60,33.15,20.89
1963.11,72.62,2.26,4.00,30.80,1963.87,4.12,604.77,18.79,33.31,20.72
1963.12,74.17,2.28,4.02,30.90,1963.96,4.13,615.68,18.93,33.37,21.04
1964.01,76.45,2.30,4.07,30.90,1964.04,4.17,634.61,19.06,33.81,21.63
1964.02,77.39,2.31,4.13,30.90,1964.12,4.15,642.41,19.20,34.26,21.83
1964.03,78.80,2.33,4.18,30.90,1964.21,4.22,654.12,19.34,34.70,22.17
1964.04,79.94,2.35,4.23,30.90,1964.29,4.23,663.58,19.48,35.11,22.42
1964.05,80.72,2.36,4.28,30.90,1964.37,4.20,670.05,19.62,35.53,22.57
1964.06,80.24,2.38,4.33,31.00,1964.46,4.17,663.92,19.69,35.83,22.30
1964.07,83.22,2.40,4.38,31.10,1964.54,4.19,686.36,19.79,36.10,22.98
1964.08,82.00,2.42,4.42,31.00,1964.62,4.19,678.48,20.02,36.60,22.65
1964.09,83.41,2.44,4.47,31.10,1964.71,4.20,687.93,20.12,36.87,22.89
1964.1,84.85,2.46,4.50,31.10,1964.79,4.19,699.81,20.29,37.09,23.21
1964.11,85.44,2.48,4.52,31.20,1964.87,4.15,702.42,20.39,37.19,23.23
1964.12,83.96,2.50,4.55,31.20,1964.96,4.18,690.25,20.55,37.41,22.75
1965.01,86.12,2.52,4.59,31.20,1965.04,4.19,708.01,20.69,37.76,23.27
1965.02,86.75,2.53,4.64,31.20,1965.12,4.21,713.19,20.83,38.12,23.37
1965.03,86.83,2.55,4.68,31.30,1965.21,4.21,711.56,20.90,38.35,23.25
1965.04,87.97,2.57,4.73,31.40,1965.29,4.20,718.61,20.99,38.67,23.42
1965.05,89.28,2.59,4.79,31.40,1965.37,4.21,729.31,21.16,39.10,23.71
1965.06,85.04,2.61,4.84,31.60,1965.46,4.21,690.28,21.19,39.29,22.39
1965.07,84.91,2.63,4.89,31.60,1965.54,4.20,689.22,21.32,39.67,22.30
1965.08,86.49,2.64,4.93,31.60,1965.62,4.25,702.05,21.46,40.04,22.67
1965.09,89.38,2.66,4.98,31.60,1965.71,4.29,725.51,21.59,40.42,23.37
1965.1,91.39,2.68,5.05,31.70,1965.79,4.35,739.48,21.69,40.86,23.78
1965.11,92.15,2.70,5.12,31.70,1965.87,4.45,745.63,21.85,41.43,23.93
1965.12,91.73,2.72,5.19,31.80,1965.96,4.62,739.90,21.94,41.86,23.69
1966.01,93.32,2.74,5.24,31.80,1966.04,4.61,752.72,22.10,42.27,24.06
1966.02,92.69,2.76,5.29,32.00,1966.12,4.83,742.97,22.12,42.40,23.70
1966.03,88.88,2.78,5.34,32.10,1966.21,4.87,710.21,22.21,42.67,22.61
1966.04,91.60,2.80,5.38,32.30,1966.29,4.75,727.41,22.21,42.72,23.11
1966.05,86.78,2.81,5.42,32.30,1966.37,4.78,689.14,22.34,43.04,21.85
1966.06,86.06,2.83,5.46,32.40,1966.46,4.81,681.31,22.40,43.23,21.56
1966.07,85.84,2.85,5.48,32.50,1966.54,5.02,677.48,22.49,43.22,21.38
1966.08,80.65,2.87,5.49,32.70,1966.62,5.22,632.62,22.51,43.09,19.91
1966.09,77.81,2.89,5.51,32.70,1966.71,5.18,610.34,22.67,43.22,19.16
1966.1,77.13,2.88,5.52,32.90,1966.79,5.01,601.33,22.48,43.06,18.83
1966.11,80.99,2.88,5.54,32.90,1966.87,5.16,631.43,22.43,43.17,19.71
1966.12,81.33,2.87,5.55,32.90,1966.96,4.84,634.08,22.38,43.27,19.74
1967.01,84.45,2.88,5.52,32.90,1967.04,4.58,658.40,22.45,43.01,20.43
1967.02,87.36,2.89,5.48,32.90,1967.12,4.63,681.09,22.53,42.75,21.07
1967.03,89.42,2.90,5.45,33.00,1967.21,4.54,695.04,22.54,42.36,21.44
1967.04,90.96,2.90,5.41,33.10,1967.29,4.59,704.87,22.47,41.92,21.69
1967.05,92.59,2.90,5.37,33.20,1967.37,4.85,715.34,22.41,41.49,21.95
1967.06,91.43,2.90,5.33,33.30,1967.46,5.02,704.26,22.34,41.06,21.55
1967.07,93.01,2.91,5.32,33.40,1967.54,5.16,714.28,22.32,40.86,21.80
1967.08,94.49,2.91,5.31,33.50,1967.62,5.28,723.48,22.31,40.66,22.03
1967.09,95.81,2.92,5.30,33.60,1967.71,5.30,731.41,22.29,40.46,22.22
1967.1,95.66,2.92,5.31,33.70,1967.79,5.48,728.09,22.22,40.42,22.07
1967.11,92.66,2.92,5.32,33.80,1967.87,5.75,703.17,22.16,40.37,21.26
1967.12,95.30,2.92,5.33,33.90,1967.96,5.70,721.08,22.09,40.33,21.75
1968.01,95.04,2.93,5.37,34.10,1968.04,5.53,714.89,22.04,40.37,21.51
1968.02,90.75,2.94,5.40,34.20,1968.12,5.56,680.63,22.05,40.52,20.42
1968.03,89.09,2.95,5.44,34.30,1968.21,5.74,666.23,22.06,40.68,19.93
1968.04,95.67,2.96,5.48,34.40,1968.29,5.64,713.35,22.10,40.89,21.28
1968.05,97.87,2.98,5.53,34.50,1968.37,5.87,727.64,22.13,41.09,21.63
1968.06,100.50,2.99,5.57,34.70,1968.46,5.72,742.89,22.10,41.17,22.00
1968.07,100.30,3.00,5.60,34.90,1968.54,5.50,737.16,22.07,41.16,21.75
1968.08,98.11,3.02,5.63,35.00,1968.62,5.42,719.01,22.11,41.26,21.14
1968.09,101.30,3.03,5.66,35.10,1968.71,5.46,740.27,22.14,41.36,21.68
1968.1,103.80,3.04,5.69,35.30,1968.79,5.58,754.24,22.11,41.37,22.00
1968.11,105.40,3.06,5.73,35.40,1968.87,5.70,763.70,22.15,41.49,22.20
1968.12,106.50,3.07,5.76,35.50,1968.96,6.03,769.50,22.18,41.62,22.28
1969.01,102.00,3.08,5.78,35.60,1969.04,6.04,734.92,22.19,41.65,21.19
1969.02,101.50,3.09,5.80,35.80,1969.12,6.19,727.23,22.14,41.56,20.90
1969.03,99.30,3.10,5.82,36.10,1969.21,6.30,705.55,22.03,41.35,20.20
1969.04,101.30,3.11,5.83,36.30,1969.29,6.17,715.80,21.98,41.17,20.43
1969.05,104.60,3.12,5.83,36.40,1969.37,6.32,737.09,21.99,41.11,20.97
1969.06,99.14,3.13,5.84,36.60,1969.46,6.57,694.79,21.94,40.93,19.71
1969.07,94.71,3.14,5.86,36.80,1969.54,6.72,660.14,21.86,40.82,18.68
1969.08,94.18,3.14,5.87,37.00,1969.62,6.69,652.90,21.79,40.72,18.43
